DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3050,P3051,P639,P3052,CLASE_TE,COD_DEPTO,AREA,F_EXP
7962505,1,1,1,1,1,4,1,08,08,93.9699513497336
7962506,1,1,1,1,5,1,1,08,08,141.809748226241
7962514,1,1,1,3,5,4,1,08,08,150.881018748544
7962516,1,2,1,1,3,3,1,08,08,68.408013776527
7962525,1,1,1,5,4,6,1,11,11,385.164894814844
7962527,1,1,1,2,1,2,1,11,11,469.097492113911
7962533,1,1,1,2,5,6,1,11,11,317.840704860783
7962536,1,1,1,2,5,1,1,11,11,186.490423676994
7962541,1,2,1,1,5,1,1,11,11,333.551623198391
7962560,1,2,1,2,4,1,1,11,11,435.338949800593
7962566,1,1,1,1,5,3,1,11,11,336.189969679572
7962567,1,1,1,5,5,3,1,11,11,595.547638821472
7962576,1,1,1,2,3,2,1,11,11,331.25660039064
7962577,1,1,1,3,5,3,1,11,11,184.462706383441
7962578,1,3,1,2,4,1,1,11,11,108.770679456684
7962580,1,1,2,2,3,8,1,11,11,231.262795970214
7962582,1,3,1,7,4,3,1,11,11,260.170645466491
7962584,1,1,1,2,5,6,1,11,11,364.518075959008
7962592,1,4,1,1,4,6,1,11,11,276.770142751517
7962599,1,2,2,7,5,2,1,11,11,254.416268695814
7962602,1,1,1,1,5,2,1,11,11,359.502563377404
7962606,1,2,3,5,5,1,1,11,11,284.614488130388
7962623,1,1,1,3,3,6,1,11,11,331.25660039064
7962625,1,1,1,7,2,8,1,11,11,328.368244479738
7962637,1,1,1,5,3,1,1,13,13,30.9643543400362
7962640,1,1,1,1,1,1,1,13,13,33.5272192670889
7962642,1,2,1,1,3,1,1,13,13,49.6899893980535
7962642,1,4,1,1,1,6,1,13,13,49.6899893980535
7962645,1,1,1,2,3,2,1,13,13,30.2929938414821
7962645,1,2,1,1,4,6,1,13,13,30.2929938414821
7962646,1,2,1,1,5,1,1,13,13,18.2979434929635
7962646,1,5,1,1,4,1,1,13,13,18.2979434929635
7962650,1,1,1,1,4,6,1,13,13,34.8407135814231
7962654,1,1,1,5,5,1,1,13,13,35.9766132563296
7962654,1,2,2,2,5,1,1,13,13,35.9766132563296
7962658,1,1,3,2,3,1,1,13,13,39.8754819098367
7962659,1,2,1,1,2,6,1,13,13,25.5588536128968
7962660,1,1,1,5,5,1,1,13,13,73.9323333777815
7962662,1,1,1,2,4,1,1,13,13,61.9287086800724
7962680,1,1,1,5,5,1,1,13,13,45.9921759577237
7962683,1,7,1,1,2,6,1,13,13,23.1977291542391
7962684,1,3,1,1,3,1,1,13,13,26.2482204948959
7962685,1,1,1,1,4,1,1,13,13,39.5046419962525
7962689,1,2,1,2,5,1,1,13,13,33.5514966464846
7962698,1,3,1,1,5,3,1,13,13,14.2937606977644
7962700,1,1,1,5,5,1,1,13,13,29.4561503673657
7962712,1,1,1,1,5,1,1,13,13,38.5862649748982
7962715,1,1,1,1,5,6,1,13,13,50.4143484952092
7962718,1,1,1,1,5,6,1,13,13,36.8609524362324
7962720,1,1,1,2,5,3,1,13,13,21.8453820361229
7962721,1,2,1,4,1,1,1,13,13,29.9718243317817
7962722,1,2,2,2,5,1,1,13,13,24.9068861005359
7962723,1,1,1,4,2,3,1,13,13,31.0934653898557
7962728,1,1,1,5,5,1,1,13,13,24.0143512994246
7962737,1,1,1,1,2,3,1,15,15,4.7307609695246
7962741,1,1,1,1,5,4,1,15,15,5.34211404287409
7962741,1,2,1,1,5,4,1,15,15,5.34211404287409
7962743,1,1,1,6,1,2,1,15,15,7.30360575699838
7962744,1,1,4,2,5,,1,15,15,5.37326521684427
7962752,1,2,1,1,5,2,1,15,15,12.3456668768816
7962754,1,1,1,3,5,1,1,15,15,8.29592136387631
7962766,1,1,1,3,5,4,1,15,15,11.3811952398151
7962776,1,1,1,5,2,2,1,15,15,12.5852341104499
7962783,1,1,1,1,5,2,1,15,15,13.8990395422798
7962786,1,1,1,1,5,6,1,15,15,13.4930724508253
7962787,1,2,1,5,5,1,1,15,15,13.7467344021711
7962794,1,1,1,1,1,1,1,15,15,8.62402537039991
7962797,1,2,1,2,3,3,1,15,15,7.99395924999159
7962799,1,1,1,2,2,1,1,15,15,7.96280529357991
7962811,1,2,3,5,5,1,1,15,15,7.82213966313706
7962815,1,1,3,6,3,6,1,15,15,10.7291629433198
7962872,1,1,1,1,5,1,1,17,17,9.66955858378239
7962883,1,1,1,2,5,1,1,17,17,4.47546751229757
7962900,1,1,1,2,5,1,1,17,17,16.1598631443157
7962915,1,2,1,5,5,1,1,17,17,23.6556404401504
7962951,1,1,1,1,5,1,1,17,17,10.220599622657
7962952,1,1,1,4,5,1,1,17,17,11.9555930845381
7962953,1,2,1,2,5,1,1,17,17,18.3688458266325
7962958,1,1,1,2,2,1,1,17,17,18.5868508155887
7962959,1,2,1,7,4,1,1,17,17,24.0899293458896
7962968,1,2,1,2,5,1,1,17,17,16.462375731062
7962972,1,1,1,2,4,1,1,17,17,16.0825577593462
7962980,1,2,1,2,2,1,1,17,17,16.7480391991746
7962996,1,2,1,2,5,1,1,17,17,4.18485273877175
7963005,1,1,1,2,5,1,1,17,17,14.5981137808905
7963020,1,1,1,5,5,1,1,17,17,32.7251153884772
7963021,1,4,1,2,3,1,1,17,17,19.1037572671631
7963031,1,1,1,5,3,2,1,18,18,6.76998498735541
7963032,1,1,1,2,2,1,1,18,18,6.27821734152803
7963034,1,1,1,1,4,6,1,18,18,5.55718057863189
7963037,1,1,1,5,4,1,1,18,18,5.46234234521188
7963037,1,2,1,5,4,1,1,18,18,5.46234234521188
7963038,1,1,1,5,2,1,1,18,18,7.42877932057448
7963043,1,1,2,2,4,1,1,18,18,6.72105492295488
7963044,1,1,5,3,3,,1,18,18,9.15018069478991
7963045,1,1,1,1,3,1,1,18,18,3.59915559154376
7963069,1,2,5,3,2,,1,18,18,9.47581122371614
7963074,1,1,1,5,2,1,1,18,18,7.76300470755913
7963075,1,1,1,1,3,1,1,18,18,6.50912759304138
7963076,1,1,2,2,5,3,1,18,18,10.7826696960271
7963088,1,1,1,2,4,1,1,18,18,12.5280694988326
7963093,1,1,1,5,4,6,1,18,18,10.0849818777199
7963094,1,1,1,2,5,3,1,18,18,3.11753522057969
7963100,1,1,1,3,5,1,1,18,18,5.7674013715167
7963104,1,1,1,1,3,1,1,18,18,6.35319606152188
7963110,1,1,1,1,3,1,1,18,18,8.33822668083743
7963119,1,1,1,1,2,6,1,18,18,5.82225353066935
7963120,1,1,1,2,2,1,1,18,18,5.73719329091531
7963121,1,1,1,2,4,1,1,18,18,7.72058026003466
7963123,1,1,1,1,3,1,1,18,18,9.71612261515976
7963124,1,1,1,1,4,1,1,18,18,9.15554852299352
7963124,1,2,1,1,4,1,1,18,18,9.15554852299352
7963124,2,1,1,1,4,1,1,18,18,9.15554852299352
7963130,1,1,1,4,3,6,1,18,18,9.09305683270487
7963130,1,2,1,5,3,1,1,18,18,9.09305683270487
7963140,1,1,1,1,2,1,1,18,18,5.19934847028896
7963147,1,1,1,1,5,6,1,18,18,6.38500217680714
7963148,1,2,1,5,3,1,1,18,18,6.98851566767407
7963149,1,1,1,2,4,1,1,18,18,9.63382979655242
7963153,1,1,1,5,5,3,1,18,18,11.4559607500559
7963160,1,1,2,6,4,4,1,18,18,10.865839575063
7963161,1,1,5,4,2,,1,18,18,7.34798898861043
7963161,2,1,1,4,2,6,1,18,18,7.34798898861043
7963173,1,1,1,2,2,1,1,19,19,7.35890178824128
7963173,1,4,1,1,2,1,1,19,19,7.35890178824128
7963177,1,1,1,1,3,1,1,19,19,14.8158585368703
7963180,1,2,1,1,5,1,1,19,19,8.61560078033923
7963180,1,4,1,1,5,1,1,19,19,8.61560078033923
7963187,1,1,1,1,5,1,1,19,19,5.70973039353514
7963190,1,1,1,2,2,2,1,19,19,11.3134773459061
7963192,1,1,1,1,4,1,1,19,19,13.6651984158509
7963192,1,2,1,5,4,1,1,19,19,13.6651984158509
7963196,1,1,1,1,5,1,1,19,19,8.77135062113666
7963220,1,1,1,1,1,8,1,19,19,26.0759008262802
7963221,1,1,1,1,5,1,1,19,19,22.8713012719169
7963236,1,1,1,1,5,6,1,19,19,16.6871255614039
7963261,1,1,1,1,5,1,1,19,19,18.2970410175335
7963286,1,1,2,1,5,2,1,19,19,11.2093087178514
7963288,1,1,1,4,5,1,1,19,19,15.3509941269097
7963302,1,2,1,2,4,1,1,20,20,25.570872479099
7963304,1,1,1,3,5,6,1,20,20,16.7714658357869
7963308,1,2,1,2,5,1,1,20,20,26.805344037087
7963313,1,1,1,5,5,3,1,20,20,11.4378068703047
7963315,1,1,1,1,4,6,1,20,20,28.1424655541087
7963315,1,2,1,1,2,4,1,20,20,28.1424655541087
7963321,1,1,1,2,4,1,1,20,20,29.7745458680896
7963325,1,2,1,2,2,6,1,20,20,26.8574314418554
7963335,1,2,1,2,5,1,1,20,20,50.3271175401664
7963347,1,1,1,1,5,1,1,20,20,38.3563087186484
7963351,1,3,1,1,3,3,1,20,20,23.1713808394974
7963351,1,4,1,1,5,1,1,20,20,23.1713808394974
7963360,1,1,1,6,5,4,1,20,20,15.1981520736034
7963361,1,5,1,1,4,1,1,20,20,30.1087751865915
7963363,1,1,1,6,2,6,1,20,20,25.6834348006363
7963364,1,1,1,1,5,1,1,20,20,32.7620871564397
7963365,1,2,1,2,5,1,1,20,20,17.2134589950872
7963366,1,1,1,1,5,1,1,20,20,23.0915867572097
7963370,1,1,1,1,1,6,1,20,20,20.1257590029442
7963374,1,1,1,1,1,1,1,20,20,10.4737988384559
7963378,1,1,1,1,3,1,1,20,20,23.6225482919694
7963380,1,1,1,2,4,1,1,20,20,30.7058187655483
7963381,1,1,1,2,3,1,1,20,20,20.9213375085332
7963387,1,2,1,2,2,6,1,20,20,21.7573723641342
7963393,1,1,1,5,5,1,1,20,20,13.6626312114992
7963397,1,1,5,3,5,,1,20,20,12.7086743003385
7963401,1,1,1,2,3,3,1,20,20,11.5539512176356
7963408,1,1,3,2,4,3,1,20,20,39.5929125024376
7963415,1,1,1,2,2,3,1,20,20,39.3605375875973
7963421,1,1,1,4,5,1,1,23,23,17.0658421337592
7963421,1,2,1,1,5,1,1,23,23,17.0658421337592
7963424,1,3,1,5,5,1,1,23,23,10.3431265462429
7963425,1,1,1,1,5,1,1,23,23,15.0217572369677
7963431,1,2,1,1,4,1,1,23,23,22.4571084022908
7963432,1,1,1,5,3,1,1,23,23,17.1495321357211
7963434,1,4,1,2,2,1,1,23,23,24.1580668520569
7963437,1,1,1,1,5,2,1,23,23,13.0035669041548
7963437,1,5,1,1,2,1,1,23,23,13.0035669041548
7963439,1,3,1,5,5,1,1,23,23,21.9809230175596
7963450,1,1,1,1,1,2,1,23,23,30.7889321026691
7963450,1,2,1,1,5,1,1,23,23,30.7889321026691
7963452,1,2,1,5,3,1,1,23,23,11.9199363288086
7963456,1,2,1,1,5,4,1,23,23,14.358348761646
7963459,1,2,1,2,5,1,1,23,23,14.6571757803366
7963470,1,1,1,5,4,1,1,23,23,29.5660756401585
7963472,1,1,1,2,2,1,1,23,23,39.6054793968084
7963481,1,1,3,5,5,1,1,23,23,14.8026029156513
7963486,1,1,1,5,5,1,1,23,23,39.1325999875278
7963490,1,1,1,2,2,1,1,25,"",56.0696369517549
7963502,1,1,1,2,1,6,1,25,"",109.31373638255
7963509,1,3,3,5,3,1,1,25,"",191.589609970197
7963511,1,1,1,1,5,1,1,25,"",86.0774824345274
7963520,1,1,2,1,5,1,1,25,"",165.980562746614
7963524,1,1,2,1,4,6,1,25,"",101.886730010716
7963525,1,1,1,2,5,1,1,25,"",222.823276957673
7963545,1,1,1,2,4,1,1,27,27,4.63657620733443
7963564,1,2,1,1,2,1,1,27,27,4.69495201832062
7963571,1,1,1,1,2,1,1,27,27,3.772824606973
7963572,1,2,1,1,5,1,1,27,27,3.00030764105148
7963575,1,3,1,1,5,1,1,27,27,3.71978376803563
7963583,1,2,1,1,5,1,1,27,27,2.89558106646251
7963587,1,1,1,1,2,1,1,27,27,5.84444952766703
7963592,1,4,1,1,2,1,1,27,27,5.6303290730636
7963600,1,1,1,1,3,1,1,27,27,5.00956731501294
7963620,1,1,1,1,4,1,1,27,27,5.89678691175438
7963641,1,3,1,1,4,1,1,27,27,4.99762463730659
7963644,1,2,1,1,4,1,1,27,27,6.43903290531824
7963662,1,1,1,2,4,1,1,41,41,21.0960088419067
7963668,1,1,1,2,2,3,1,41,41,11.192872398779
7963669,1,1,1,2,1,1,1,41,41,10.3263992315681
7963682,1,2,1,1,5,1,1,41,41,11.7885161434788
7963696,1,2,1,2,1,1,1,41,41,23.4577654569274
7963704,1,1,2,3,1,2,1,41,41,14.0640058946044
7963709,1,1,1,2,3,1,1,41,41,16.5776008267671
7963710,1,1,1,2,4,3,1,41,41,17.6061197177757
7963714,1,1,1,1,1,1,1,41,41,11.800372385836
7963716,1,1,1,1,2,1,1,41,41,16.7822658623392
7963720,1,1,2,1,4,3,1,41,41,7.341720115594
7963721,1,1,2,3,5,3,1,41,41,11.2212341934274
7963748,1,1,1,5,4,6,1,44,44,10.9098924423772
7963749,1,2,1,5,5,6,1,44,44,8.98740918711308
7963753,1,1,1,5,5,2,1,44,44,8.63101310943091
7963754,1,1,1,1,4,6,1,44,44,8.63101310943091
7963757,1,1,1,5,5,1,1,44,44,8.72660470156748
7963759,1,1,1,4,3,1,1,44,44,12.0149676768358
7963759,1,2,1,5,4,1,1,44,44,12.0149676768358
7963762,1,1,1,5,2,1,1,44,44,8.60155658193409
7963776,1,1,1,2,4,1,1,44,44,7.96954809557944
7963777,1,1,1,2,4,4,1,44,44,10.654062425443
7963778,1,2,1,5,5,1,1,44,44,11.5591175859015
7963779,1,2,1,2,2,1,1,44,44,8.72660470156748
7963784,1,1,1,5,5,1,1,44,44,5.68054166078377
7963786,1,1,1,5,5,1,1,44,44,10.3818796089891
7963786,1,2,1,5,5,6,1,44,44,10.3818796089891
7963799,1,2,1,2,5,2,1,44,44,5.6861332301941
7963802,1,1,1,3,5,1,1,44,44,7.25945339845364
7963816,1,1,1,2,5,1,1,44,44,10.7548478063015
7963822,1,1,1,5,5,1,1,44,44,9.39665363836887
7963824,1,1,1,1,5,1,1,44,44,4.49274724361015
7963842,1,1,1,1,4,1,1,47,47,23.9851561376758
7963843,1,1,1,1,4,1,1,47,47,17.4091119581973
7963846,1,1,1,5,5,1,1,47,47,14.2582942240972
7963848,1,1,1,2,2,1,1,47,47,18.8140627713816
7963848,1,2,1,5,5,1,1,47,47,18.8140627713816
7963852,1,1,1,1,5,1,1,47,47,14.3378755022841
7963855,1,1,1,5,5,1,1,47,47,25.1839466608565
7963855,1,2,1,5,5,1,1,47,47,25.1839466608565
7963857,1,1,1,2,4,6,1,47,47,17.8059986586037
7963864,1,1,1,5,4,1,1,47,47,25.4937328114598
7963865,1,2,1,1,5,1,1,47,47,15.8865640448482
7963871,1,1,1,1,4,1,1,47,47,26.7787426303329
7963872,1,2,1,5,4,1,1,47,47,27.4418147376076
7963874,1,2,1,5,5,1,1,47,47,18.6259221436678
7963885,1,6,1,2,1,2,1,47,47,12.7939715203744
7963886,1,2,1,5,5,1,1,47,47,12.6681374637497
7963888,1,1,1,1,5,1,1,47,47,20.6706359858232
7963891,1,2,1,5,5,1,1,47,47,20.0298079050281
7963896,1,2,1,5,5,1,1,47,47,19.3434577313303
7963899,1,1,1,5,5,1,1,47,47,18.0208851633711
7963908,1,5,1,5,5,1,1,47,47,16.4965525228619
7963920,1,1,1,1,5,1,1,47,47,18.7892504583508
7963921,1,1,1,5,5,1,1,47,47,23.8081175118414
7963921,1,2,1,2,3,1,1,47,47,23.8081175118414
7963922,1,1,1,2,4,1,1,47,47,23.4521526679497
7963927,1,2,1,1,5,1,1,47,47,17.1591768792724
7963936,1,1,1,1,5,1,1,47,47,17.4557729738466
7963937,1,1,1,5,5,1,1,47,47,16.7196251552939
7963942,1,2,1,1,5,1,1,47,47,15.8636078607823
7963947,1,1,1,1,1,1,1,47,47,21.1461000598882
7963956,1,1,1,5,5,1,1,47,47,17.9953281872768
7963959,1,2,1,5,4,1,1,47,47,15.9593301115565
7963961,1,2,1,5,5,1,1,47,47,28.3777255971933
7963963,1,2,1,2,5,1,1,47,47,22.0255263107868
7963964,1,1,1,2,4,1,1,47,47,27.9383426596885
7963970,1,1,1,2,1,1,1,47,47,13.4170161518985
7963970,1,2,1,2,1,1,1,47,47,13.4170161518985
7963989,1,1,1,5,5,1,1,47,47,25.3397743360643
7963990,1,2,1,5,4,1,1,47,47,28.4484664493355
7963995,1,1,1,7,5,1,1,47,47,15.6541930261878
7963996,1,1,1,5,5,1,1,47,47,20.8801117236903
7964015,1,1,1,4,5,1,1,50,50,35.8581946283367
7964017,1,1,1,4,2,1,1,50,50,30.9063359178074
7964017,1,2,1,2,5,1,1,50,50,30.9063359178074
7964018,1,1,1,6,5,1,1,50,50,24.7380368203618
7964022,1,1,1,2,5,6,1,50,50,34.8866769821674
7964028,1,2,1,3,5,1,1,50,50,46.9163332364714
7964033,1,2,1,5,2,6,1,50,50,35.4257720075331
7964037,1,2,1,4,1,1,1,50,50,26.4022352362651
7964042,1,1,1,5,5,1,1,50,50,38.3690645703285
7964054,1,1,1,2,2,3,1,50,50,49.5190135705173
7964054,1,2,1,1,3,6,1,50,50,49.5190135705173
7964061,1,1,1,5,2,6,1,50,50,13.6685442595247
7964061,1,2,1,5,1,3,1,50,50,13.6685442595247
7964082,1,1,1,2,5,1,1,50,50,25.7649532712044
7964082,1,2,1,4,5,1,1,50,50,25.7649532712044
7964095,1,1,1,3,5,6,1,50,50,30.2353783359978
7964102,1,2,1,5,3,1,1,50,50,21.7041099041711
7964107,1,3,1,2,4,1,1,50,50,24.1218224161766
7964121,1,1,1,2,2,2,1,52,"",36.3296136600472
7964125,1,1,1,1,3,1,1,52,"",38.7853272066783
7964127,1,1,1,5,5,1,1,52,"",20.5049546206549
7964155,1,1,1,2,5,2,1,52,52,13.0169920830775
7964155,1,4,1,2,3,1,1,52,52,13.0169920830775
7964158,1,1,1,4,5,3,1,52,52,14.3352664461501
7964161,1,1,1,4,1,3,1,52,52,19.6092255986245
7964163,1,2,1,5,2,1,1,52,52,13.6222891973957
7964164,1,1,1,1,5,2,1,52,52,20.5602260410463
7964168,1,1,2,4,1,2,1,52,52,22.2898720884315
7964169,1,1,1,2,5,1,1,52,52,12.0426935439862
7964171,1,2,1,5,4,2,1,52,52,16.3980115315838
7964172,1,1,1,2,3,3,1,52,52,17.8073001292465
7964178,1,2,2,2,5,1,1,52,52,30.252531268602
7964181,1,1,1,2,4,6,1,52,52,23.7758635609937
7964182,1,1,1,2,5,1,1,52,52,16.4632530098308
7964184,1,3,1,1,2,1,1,52,52,15.2909508758934
7964185,1,1,1,6,5,1,1,52,52,18.2509250491786
7964188,1,1,1,2,5,1,1,52,52,19.465469070156
7964189,1,2,1,2,2,1,1,52,52,24.9302201809451
7964191,1,1,1,2,2,3,1,52,52,8.35587749399213
7964194,1,1,1,5,5,1,1,52,52,11.1881155046623
7964207,1,1,1,2,5,1,1,52,52,20.4014661617644
7964207,1,2,1,2,5,2,1,52,52,20.4014661617644
7964211,1,1,1,2,1,1,1,52,52,18.4790616122933
7964218,1,1,1,2,4,2,1,52,52,18.3649367830326
7964226,1,1,1,2,5,1,1,52,52,18.44585493127
7964258,1,10,1,2,3,2,1,54,54,63.3831939506957
7964259,1,1,1,2,3,1,1,54,54,24.029542675889
7964265,1,4,1,2,2,2,1,54,54,33.7477684635706
7964271,1,1,1,2,1,1,1,54,54,32.6295540721952
7964288,1,1,1,1,4,1,1,54,54,66.6134144930174
7964295,1,1,1,2,2,4,1,54,54,43.0407170938891
7964302,1,2,1,2,5,1,1,54,54,40.199839097329
7964336,1,1,1,2,4,1,1,54,54,39.4028618580767
7964355,1,1,1,2,1,1,1,63,63,8.50345038203137
7964363,1,3,1,5,2,1,1,63,63,18.1616850544973
7964368,1,1,1,2,2,1,1,63,63,6.6376657582787
7964370,1,2,1,1,5,1,1,63,63,8.61769156867204
7964388,1,2,1,2,4,3,1,63,63,11.8707425262705
7964391,1,2,1,1,5,6,1,63,63,12.799191668081
7964397,1,1,1,2,2,1,1,63,63,30.204495469739
7964404,1,1,1,2,4,1,1,63,63,5.87109292462573
7964408,1,1,1,2,3,1,1,63,63,13.3950353605939
7964417,1,1,1,2,4,1,1,63,63,19.491136711828
7964422,1,3,1,2,1,6,1,63,63,7.46272667822782
7964429,1,2,1,5,3,6,1,63,63,13.7785404322782
7964435,1,1,1,7,5,1,1,63,63,10.1303191483391
7964442,1,1,1,1,1,2,1,63,63,11.9838650166979
7964443,1,1,1,4,2,6,1,63,63,16.9959775880102
7964443,1,2,1,2,2,2,1,63,63,16.9959775880102
7964444,1,1,1,2,1,1,1,63,63,16.4597182647486
7964457,1,2,1,2,5,1,1,63,63,9.23479993347952
7964460,1,6,1,2,1,1,1,66,66,63.0025630593544
7964473,1,2,1,1,1,1,1,66,66,9.4876266642165
7964475,1,1,1,2,2,1,1,66,66,20.8627338383061
7964478,1,1,1,4,3,6,1,66,66,51.2248386702606
7964479,1,1,1,2,1,1,1,66,66,18.38754946242
7964481,1,1,1,2,1,1,1,66,66,15.7071526395081
7964483,1,1,1,2,1,2,1,66,66,18.0726134878338
7964485,1,1,1,2,5,1,1,66,66,62.7138188638503
7964511,1,3,1,4,4,1,1,66,66,17.0004821918869
7964519,1,1,1,2,3,1,1,66,66,10.9827948900065
7964521,1,1,1,2,4,1,1,66,66,14.6215236693275
7964533,1,1,1,1,5,1,1,66,66,20.5233546877488
7964537,1,1,1,5,5,6,1,66,66,25.4135218841297
7964538,1,2,1,1,1,6,1,66,66,18.4539154004467
7964557,1,1,1,2,3,1,1,66,66,28.0935896535578
7964572,1,1,1,1,3,2,1,68,68,35.2975147001046
7964573,1,1,1,1,5,1,1,68,68,266.525173595856
7964576,1,2,1,1,3,6,1,68,68,119.753849262035
7964607,1,1,1,2,4,6,1,70,70,14.1246021993006
7964608,1,3,1,2,3,1,1,70,70,9.12372426789134
7964610,1,1,1,2,3,1,1,70,70,12.5943038665669
7964610,1,2,1,2,5,1,1,70,70,12.5943038665669
7964612,1,1,1,2,5,1,1,70,70,7.83575998210069
7964613,1,1,1,1,4,6,1,70,70,8.08362839209603
7964615,1,1,1,1,5,1,1,70,70,15.4102552114996
7964616,1,1,1,2,2,1,1,70,70,8.32085500224947
7964616,1,2,1,2,2,6,1,70,70,8.32085500224947
7964616,1,5,1,2,2,1,1,70,70,8.32085500224947
7964617,1,8,1,2,4,6,1,70,70,14.3093464057476
7964618,1,1,1,2,4,2,1,70,70,10.2644375096568
7964619,1,1,1,4,2,1,1,70,70,18.4985244120776
7964619,1,4,1,5,5,1,1,70,70,18.4985244120776
7964626,1,1,1,1,2,2,1,70,70,9.86417452215382
7964628,1,1,1,5,5,1,1,70,70,14.994186631924
7964628,1,2,1,1,2,1,1,70,70,14.994186631924
7964632,1,2,1,2,3,1,1,70,70,26.8038310125067
7964633,1,1,1,4,2,1,1,70,70,10.189070306849
7964634,1,1,1,2,1,6,1,70,70,13.7753576999038
7964635,1,1,1,2,3,6,1,70,70,16.0867616277604
7964637,1,2,1,5,2,1,1,70,70,19.3917560816415
7964638,1,2,1,1,5,4,1,70,70,18.6864222333128
7964639,1,1,1,2,3,1,1,70,70,13.618746581461
7964643,1,1,1,6,5,1,1,70,70,14.2561632078566
7964647,1,1,1,5,5,1,1,70,70,18.960564680764
7964649,1,1,1,5,5,2,1,70,70,8.76174929691532
7964650,1,2,1,1,1,1,1,70,70,9.68925597282884
7964651,1,2,1,4,4,4,1,70,70,4.83629055733607
7964653,1,1,1,2,2,1,1,70,70,11.7160816874422
7964655,1,1,1,5,5,1,1,70,70,8.76174929691532
7964662,1,1,1,2,2,1,1,70,70,12.4324770306942
7964663,1,1,1,1,5,1,1,70,70,6.68845802946481
7964664,1,3,1,2,3,1,1,70,70,10.9522332327385
7964665,1,1,1,4,2,1,1,70,70,11.2275725367555
7964666,1,1,1,2,5,6,1,70,70,21.220304983814
7964667,1,1,1,2,5,3,1,70,70,9.66110604256029
7964667,1,2,1,5,5,1,1,70,70,9.66110604256029
7964669,1,2,1,5,5,4,1,70,70,7.87119903082718
7964670,1,1,1,2,4,1,1,70,70,7.18882150685675
7964671,1,1,1,2,5,1,1,70,70,15.6448269286337
7964675,1,1,1,1,4,1,1,70,70,9.64224099767022
7964677,1,1,1,2,5,6,1,70,70,12.6811096392758
7964683,1,1,1,2,5,1,1,70,70,7.32522814107366
7964692,1,2,1,1,5,2,1,70,70,17.27149865574
7964693,1,1,1,5,5,1,1,70,70,25.1499910919277
7964697,1,1,1,2,1,2,1,70,70,17.27149865574
7964697,1,2,1,1,1,1,1,70,70,17.27149865574
7964705,1,1,1,4,2,1,1,70,70,6.9007900304002
7964705,1,2,1,5,5,1,1,70,70,6.9007900304002
7964708,1,2,1,2,2,1,1,70,70,15.1054773520297
7964713,1,1,1,2,5,1,1,70,70,13.3804371601251
7964721,1,3,1,5,3,1,1,70,70,14.0448627264919
7964722,1,1,1,4,5,6,1,70,70,10.1835755598408
7964722,1,2,1,4,3,1,1,70,70,10.1835755598408
7964723,1,2,1,5,2,1,1,70,70,11.0297257700421
7964733,1,2,1,5,5,6,1,70,70,9.25918206717537
7964734,1,1,1,2,5,6,1,70,70,9.40206355473527
7964736,1,1,1,4,2,1,1,70,70,11.3457777278849
7964736,1,2,1,5,5,1,1,70,70,11.3457777278849
7964738,1,1,1,2,3,1,1,70,70,9.06008350706074
7964739,1,1,1,2,2,1,1,70,70,11.8365471860012
7964741,1,1,1,2,4,1,1,70,70,11.377574249361
7964741,1,2,1,2,1,1,1,70,70,11.377574249361
7964743,1,3,1,2,4,6,1,70,70,10.0092620834183
7964744,1,2,1,1,3,1,1,70,70,8.13442966890972
7964746,1,1,1,1,1,1,1,70,70,17.3875221055383
7964748,1,2,1,2,3,6,1,70,70,10.4977201803308
7964789,1,1,1,1,4,1,1,73,73,30.5717228586634
7964792,1,1,1,2,2,1,1,73,73,33.4046726315298
7964796,1,1,1,2,5,1,1,73,73,17.1633122451033
7964796,1,3,1,2,4,1,1,73,73,17.1633122451033
7964814,1,1,1,2,5,2,1,73,73,22.3580567134569
7964816,1,1,1,2,5,4,1,73,73,21.1306933655314
7964820,1,4,1,1,5,1,1,73,73,24.1224003848904
7964827,1,1,1,2,5,1,1,73,73,34.1995702620615
7964831,1,1,1,7,1,4,1,73,73,24.2956108822227
7964835,1,1,2,2,5,1,1,73,73,27.7369904336305
7964836,1,1,1,2,2,3,1,73,73,25.7969173812149
7964852,1,2,1,2,1,2,1,73,73,29.1871812699779
7964858,1,2,1,1,1,2,1,73,73,36.4736202028704
7964859,1,2,1,2,5,1,1,73,73,30.8859061057967
7964860,1,1,1,1,5,1,1,73,73,34.6413997401622
7964867,1,2,1,1,2,4,1,73,73,47.4476988313498
7964881,1,1,1,5,4,1,1,73,73,30.1579305026232
7964883,1,2,2,2,2,1,1,73,73,39.7899065095415
7964919,1,2,1,5,5,1,1,76,"",23.755814600115
7964931,1,4,1,5,5,6,1,76,76,58.2431433195448
7964932,1,1,1,1,3,1,1,76,76,137.694173986654
7964939,1,1,1,2,4,1,1,76,76,98.9370043912292
7964946,2,1,1,1,5,1,1,76,76,106.647620353642
7964970,1,1,2,5,2,1,1,76,76,72.7932259600953
7964980,1,1,1,5,5,6,1,76,76,7.6457739818546
7964983,1,1,1,4,5,6,1,76,76,17.3677834485288
7964984,1,2,1,2,2,1,1,76,76,13.8895033463708
7964987,1,3,1,5,1,1,1,76,76,198.125295860407
7964989,1,1,1,1,5,1,1,76,76,17.548664429474
7964989,1,2,1,5,4,1,1,76,76,17.548664429474
